There are 32 threads
Mertens at 93773000000000: -1055953
Mertens at 93774000000000: -1081679
Mertens at 93775000000000: -1086942
Mertens at 93776000000000: -1116190
Mertens at 93777000000000: -1176862
Mertens at 93778000000000: -1184597
Mertens at 93779000000000: -1203662
Mertens at 93780000000000: -1189358
Mertens at 93781000000000: -1210258
Mertens at 93782000000000: -1195402
Mertens at 93783000000000: -1186745
Mertens at 93784000000000: -1155875
Mertens at 93785000000000: -1189215
Mertens at 93786000000000: -1198656
Mertens at 93787000000000: -1231389
Mertens at 93788000000000: -1234672
Mertens at 93789000000000: -1229232
Mertens at 93790000000000: -1228673
Mertens at 93791000000000: -1230888
Mertens at 93792000000000: -1221357
Mertens at 93793000000000: -1233531
Mertens at 93794000000000: -1262932
Mertens at 93795000000000: -1291442
Mertens at 93796000000000: -1284055
Mertens at 93797000000000: -1321633
Mertens at 93798000000000: -1341265
Mertens at 93799000000000: -1361829
Mertens at 93800000000000: -1365555
Mertens at 93801000000000: -1387929
Mertens at 93802000000000: -1406004
Mertens at 93803000000000: -1435550
Mertens at 93804000000000: -1430253
Mertens at 93805000000000: -1424830
Mertens at 93806000000000: -1413698
Mertens at 93807000000000: -1430476
Mertens at 93808000000000: -1475348
Mertens at 93809000000000: -1449380
Mertens at 93810000000000: -1454362
Mertens at 93811000000000: -1423110
Mertens at 93812000000000: -1414781
Mertens at 93813000000000: -1406848
Mertens at 93814000000000: -1404096
Mertens at 93815000000000: -1367997
Mertens at 93816000000000: -1369097
Mertens at 93817000000000: -1339481
Mertens at 93818000000000: -1320391
Mertens at 93819000000000: -1302052
Mertens at 93820000000000: -1285973
Mertens at 93821000000000: -1301644
Mertens at 93822000000000: -1292821
Mertens at 93823000000000: -1278651
Mertens at 93824000000000: -1297047
Mertens at 93825000000000: -1311534
Mertens at 93826000000000: -1301425
Mertens at 93827000000000: -1267896
Mertens at 93828000000000: -1285795
Mertens at 93829000000000: -1272270
Mertens at 93830000000000: -1256219
Mertens at 93831000000000: -1240212
Mertens at 93832000000000: -1224777
Mertens at 93833000000000: -1179200
Mertens at 93834000000000: -1167400
Mertens at 93835000000000: -1159419
Mertens at 93836000000000: -1225288
Mertens at 93837000000000: -1200226
Mertens at 93838000000000: -1197871
Mertens at 93839000000000: -1179142
Mertens at 93840000000000: -1173548
Mertens at 93841000000000: -1205341
Mertens at 93842000000000: -1186112
Mertens at 93843000000000: -1192920
Mertens at 93844000000000: -1197646
Mertens at 93845000000000: -1212898
Mertens at 93846000000000: -1213992
Mertens at 93847000000000: -1246315
Mertens at 93848000000000: -1255607
Mertens at 93849000000000: -1241537
Mertens at 93850000000000: -1225287
Mertens at 93851000000000: -1239373
Mertens at 93852000000000: -1251135
Mertens at 93853000000000: -1254232
Mertens at 93854000000000: -1248854
Mertens at 93855000000000: -1252607
Mertens at 93856000000000: -1259850
Mertens at 93857000000000: -1244297
Mertens at 93858000000000: -1252683
Mertens at 93859000000000: -1235295
Mertens at 93860000000000: -1228196
Mertens at 93861000000000: -1219315
Mertens at 93862000000000: -1240290
Mertens at 93863000000000: -1233453
Mertens at 93864000000000: -1206890
Mertens at 93865000000000: -1213077
Mertens at 93866000000000: -1213006
Mertens at 93867000000000: -1220732
Mertens at 93868000000000: -1229229
Mertens at 93869000000000: -1197404
Mertens at 93870000000000: -1221650
Mertens at 93871000000000: -1208399
Mertens at 93872000000000: -1178276
Mertens at 93873000000000: -1175730
Mertens at 93874000000000: -1200889
Mertens at 93875000000000: -1171952
Mertens at 93876000000000: -1168889
Mertens at 93877000000000: -1183714
Mertens at 93878000000000: -1174921
Mertens at 93879000000000: -1194467
Mertens at 93880000000000: -1199533
Mertens at 93881000000000: -1217015
Mertens at 93882000000000: -1223247
Mertens at 93883000000000: -1218359
Mertens at 93884000000000: -1235657
Mertens at 93885000000000: -1216069
Mertens at 93886000000000: -1189455
Mertens at 93887000000000: -1240446
Mertens at 93888000000000: -1251473
Mertens at 93889000000000: -1251815
Mertens at 93890000000000: -1241502
Mertens at 93891000000000: -1209528
Mertens at 93892000000000: -1239700
Mertens at 93893000000000: -1202605
Mertens at 93894000000000: -1209733
Mertens at 93895000000000: -1274990
Mertens at 93896000000000: -1281151
Mertens at 93897000000000: -1294653
Mertens at 93898000000000: -1280380
Mertens at 93899000000000: -1283556
Mertens at 93900000000000: -1287376
Mertens at 93901000000000: -1290370
Mertens at 93902000000000: -1295188
Mertens at 93903000000000: -1338593
Mertens at 93904000000000: -1353972
Mertens at 93905000000000: -1373813
Mertens at 93906000000000: -1409251
Mertens at 93907000000000: -1381306
Mertens at 93908000000000: -1414474
Mertens at 93909000000000: -1427723
Mertens at 93910000000000: -1444923
Mertens at 93911000000000: -1430076
Mertens at 93912000000000: -1457223
Mertens at 93913000000000: -1479194
Mertens at 93914000000000: -1508247
Mertens at 93915000000000: -1476965
Mertens at 93916000000000: -1512540
Mertens at 93917000000000: -1524189
Mertens at 93918000000000: -1537992
Mertens at 93919000000000: -1555231
Mertens at 93920000000000: -1558726
Mertens at 93921000000000: -1537583
Mertens at 93922000000000: -1541398
Mertens at 93923000000000: -1542700
Mertens at 93924000000000: -1540770
Mertens at 93925000000000: -1568389
Mertens at 93926000000000: -1575925
Mertens at 93927000000000: -1608598
Mertens at 93928000000000: -1567011
Mertens at 93929000000000: -1594155
Mertens at 93930000000000: -1610899
Mertens at 93931000000000: -1599420
Mertens at 93932000000000: -1640436
Mertens at 93933000000000: -1645941
Mertens at 93934000000000: -1614704
Mertens at 93935000000000: -1565973
Mertens at 93936000000000: -1578109
Mertens at 93937000000000: -1544317
Mertens at 93938000000000: -1527314
Mertens at 93939000000000: -1507446
Mertens at 93940000000000: -1500897
Mertens at 93941000000000: -1553339
Mertens at 93942000000000: -1598727
Mertens at 93943000000000: -1581891
Mertens at 93944000000000: -1565613
Mertens at 93945000000000: -1537136
Mertens at 93946000000000: -1529659
Mertens at 93947000000000: -1526509
Mertens at 93948000000000: -1482523
Mertens at 93949000000000: -1507126
Mertens at 93950000000000: -1486447
Mertens at 93951000000000: -1495082
Mertens at 93952000000000: -1467619
Mertens at 93953000000000: -1447261
Mertens at 93954000000000: -1413285
Mertens at 93955000000000: -1377093
Mertens at 93956000000000: -1388259
Mertens at 93957000000000: -1457668
Mertens at 93958000000000: -1453687
Mertens at 93959000000000: -1479002
Mertens at 93960000000000: -1459457
Mertens at 93961000000000: -1486625
Mertens at 93962000000000: -1509355
Mertens at 93963000000000: -1525210
Mertens at 93964000000000: -1531398
Mertens at 93965000000000: -1559697
Mertens at 93966000000000: -1508960
Mertens at 93967000000000: -1547771
Mertens at 93968000000000: -1506843
Mertens at 93969000000000: -1522037
Mertens at 93970000000000: -1488184
Mertens at 93971000000000: -1512625
Mertens at 93972000000000: -1517407
Mertens at 93973000000000: -1521021
Mertens at 93974000000000: -1520401
Mertens at 93975000000000: -1536296
Mertens at 93976000000000: -1543781
Mertens at 93977000000000: -1555805
Mertens at 93978000000000: -1588420
Mertens at 93979000000000: -1581896
Mertens at 93980000000000: -1613998
Mertens at 93981000000000: -1572392
Mertens at 93982000000000: -1566894
Mertens at 93983000000000: -1546261
Mertens at 93984000000000: -1547956
Mertens at 93985000000000: -1577429
Mertens at 93986000000000: -1603999
Mertens at 93987000000000: -1623365
Mertens at 93988000000000: -1647934
Mertens at 93989000000000: -1648215
Mertens at 93990000000000: -1658733
Mertens at 93991000000000: -1636551
Mertens at 93992000000000: -1649542
Mertens at 93993000000000: -1662022
Mertens at 93994000000000: -1650303
Mertens at 93995000000000: -1650694
Mertens at 93996000000000: -1665314
Mertens at 93997000000000: -1670282
Mertens at 93998000000000: -1670366
Mertens at 93999000000000: -1689052
Mertens at 94000000000000: -1699253
Mertens at 94001000000000: -1735836
Mertens at 94002000000000: -1730677
Mertens at 94003000000000: -1734273
Mertens at 94004000000000: -1743687
Mertens at 94005000000000: -1752018
Mertens at 94006000000000: -1749501
Mertens at 94007000000000: -1771070
Mertens at 94008000000000: -1773618
Mertens at 94009000000000: -1756192
Mertens at 94010000000000: -1765574
Mertens at 94011000000000: -1716853
Mertens at 94012000000000: -1741094
Mertens at 94013000000000: -1738813
Mertens at 94014000000000: -1732600
Mertens at 94015000000000: -1695380
Mertens at 94016000000000: -1693199
Mertens at 94017000000000: -1728514
Mertens at 94018000000000: -1724295
Mertens at 94019000000000: -1752153
Mertens at 94020000000000: -1745182
Mertens at 94021000000000: -1689182
Mertens at 94022000000000: -1678949
Mertens at 94023000000000: -1670019
Mertens at 94024000000000: -1690476
Mertens at 94025000000000: -1744422
Mertens at 94026000000000: -1749791
Mertens at 94027000000000: -1737983
Mertens at 94028000000000: -1760181
Mertens at 94029000000000: -1754096
Mertens at 94030000000000: -1744158
Mertens at 94031000000000: -1780402
Mertens at 94032000000000: -1765292
Mertens at 94033000000000: -1786431
Mertens at 94034000000000: -1791664
Mertens at 94035000000000: -1784632
Mertens at 94036000000000: -1820099
Mertens at 94037000000000: -1837614
Mertens at 94038000000000: -1825876
Mertens at 94039000000000: -1810443
Mertens at 94040000000000: -1805481
Mertens at 94041000000000: -1810437
Mertens at 94042000000000: -1790401
Mertens at 94043000000000: -1824970
Mertens at 94044000000000: -1815854
Mertens at 94045000000000: -1805631
Mertens at 94046000000000: -1837440
Mertens at 94047000000000: -1817871
Mertens at 94048000000000: -1862363
Mertens at 94049000000000: -1872468
Mertens at 94050000000000: -1906437
Mertens at 94051000000000: -1891461
Mertens at 94052000000000: -1900373
Mertens at 94053000000000: -1912944
Mertens at 94054000000000: -1932956
Mertens at 94055000000000: -1908689
Mertens at 94056000000000: -1927989
Mertens at 94057000000000: -1928732
Mertens at 94058000000000: -1977914
Mertens at 94059000000000: -2004024
Mertens at 94060000000000: -1997784
Mertens at 94061000000000: -1989503
Mertens at 94062000000000: -1968863
Mertens at 94063000000000: -1960935
Mertens at 94064000000000: -1975810
Mertens at 94065000000000: -1977177
Mertens at 94066000000000: -1987529
Mertens at 94067000000000: -1986060
Mertens at 94068000000000: -1966595
Mertens at 94069000000000: -1954398
Mertens at 94070000000000: -1984868
Mertens at 94071000000000: -1996325
Mertens at 94072000000000: -2014551
Mertens at 94073000000000: -1991634
Mertens at 94074000000000: -2015568
Mertens at 94075000000000: -2019398
Mertens at 94076000000000: -2015963
Mertens at 94077000000000: -2001408
Mertens at 94078000000000: -1957899
Mertens at 94079000000000: -1935592
Mertens at 94080000000000: -1887698
Mertens at 94081000000000: -1920321
Mertens at 94082000000000: -1893269
Mertens at 94083000000000: -1914467
Mertens at 94084000000000: -1933444
Mertens at 94085000000000: -1929342
Mertens at 94086000000000: -1934748
Mertens at 94087000000000: -1936450
Mertens at 94088000000000: -1921494
Mertens at 94089000000000: -1905136
Mertens at 94090000000000: -1912578
Mertens at 94091000000000: -1944160
Mertens at 94092000000000: -1944664
Mertens at 94093000000000: -1953581
Mertens at 94094000000000: -1973825
Mertens at 94095000000000: -1953673
Mertens at 94096000000000: -1944192
Mertens at 94097000000000: -1934845
Mertens at 94098000000000: -1907634
Mertens at 94099000000000: -1882271
Mertens at 94100000000000: -1852099
Mertens at 94101000000000: -1867291
Mertens at 94102000000000: -1813023
Mertens at 94103000000000: -1826349
Mertens at 94104000000000: -1878398
Mertens at 94105000000000: -1868766
Mertens at 94106000000000: -1853595
Mertens at 94107000000000: -1857855
Mertens at 94108000000000: -1897196
Mertens at 94109000000000: -1858660
Mertens at 94110000000000: -1843239
Mertens at 94111000000000: -1855680
Mertens at 94112000000000: -1827446
Mertens at 94113000000000: -1817398
Mertens at 94114000000000: -1832620
Mertens at 94115000000000: -1825960
Mertens at 94116000000000: -1823299
Mertens at 94117000000000: -1837128
Mertens at 94118000000000: -1800315
Mertens at 94119000000000: -1796754
Mertens at 94120000000000: -1815920
Mertens at 94121000000000: -1837357
Mertens at 94122000000000: -1813279
Mertens at 94123000000000: -1778630
Mertens at 94124000000000: -1788279
Mertens at 94125000000000: -1831897
Mertens at 94126000000000: -1829785
Mertens at 94127000000000: -1750559
Mertens at 94128000000000: -1760379
Mertens at 94129000000000: -1708864
Mertens at 94130000000000: -1740314
Mertens at 94131000000000: -1731684
Mertens at 94132000000000: -1755814
Mertens at 94133000000000: -1754685
Mertens at 94134000000000: -1744281
Mertens at 94135000000000: -1764114
Mertens at 94136000000000: -1797585
Mertens at 94137000000000: -1856373
Mertens at 94138000000000: -1845973
Mertens at 94139000000000: -1836653
Mertens at 94140000000000: -1839259
Mertens at 94141000000000: -1821994
Mertens at 94142000000000: -1820914
Mertens at 94143000000000: -1811593
Mertens at 94144000000000: -1815454
Mertens at 94145000000000: -1835512
Mertens at 94146000000000: -1829496
Mertens at 94147000000000: -1821513
Mertens at 94148000000000: -1772017
Mertens at 94149000000000: -1728671
Mertens at 94150000000000: -1728141
Mertens at 94151000000000: -1729431
Mertens at 94152000000000: -1745965
Mertens at 94153000000000: -1756786
Mertens at 94154000000000: -1755575
Mertens at 94155000000000: -1745164
Mertens at 94156000000000: -1778265
Mertens at 94157000000000: -1724838
Mertens at 94158000000000: -1736577
Mertens at 94159000000000: -1712592
Mertens at 94160000000000: -1700855
Mertens at 94161000000000: -1688601
Mertens at 94162000000000: -1704145
Mertens at 94163000000000: -1684234
Mertens at 94164000000000: -1683655
Mertens at 94165000000000: -1685308
Mertens at 94166000000000: -1735499
Mertens at 94167000000000: -1720038
Mertens at 94168000000000: -1703476
Mertens at 94169000000000: -1725060
Mertens at 94170000000000: -1740064
Mertens at 94171000000000: -1732600
Mertens at 94172000000000: -1766628
Mertens at 94173000000000: -1739595
Mertens at 94174000000000: -1715884
Mertens at 94175000000000: -1720937
Mertens at 94176000000000: -1704472
Mertens at 94177000000000: -1669563
Mertens at 94178000000000: -1629171
Mertens at 94179000000000: -1665480
Mertens at 94180000000000: -1662785
Mertens at 94181000000000: -1648101
Mertens at 94182000000000: -1634971
Mertens at 94183000000000: -1616503
Mertens at 94184000000000: -1622304
Mertens at 94185000000000: -1566252
Mertens at 94186000000000: -1563515
Mertens at 94187000000000: -1554320
Mertens at 94188000000000: -1564432
Mertens at 94189000000000: -1542936
Mertens at 94190000000000: -1551270
Mertens at 94191000000000: -1537262
Mertens at 94192000000000: -1518274
Mertens at 94193000000000: -1517565
Mertens at 94194000000000: -1526082
Mertens at 94195000000000: -1536863
Mertens at 94196000000000: -1500194
Mertens at 94197000000000: -1505944
Mertens at 94198000000000: -1479647
Mertens at 94199000000000: -1430871
Mertens at 94200000000000: -1424316
Mertens at 94201000000000: -1402666
Mertens at 94202000000000: -1409269
Mertens at 94203000000000: -1412059
Mertens at 94204000000000: -1381129
Mertens at 94205000000000: -1353102
Mertens at 94206000000000: -1412897
Mertens at 94207000000000: -1388398
Mertens at 94208000000000: -1408720
Mertens at 94209000000000: -1363781
Mertens at 94210000000000: -1365648
Mertens at 94211000000000: -1335572
Mertens at 94212000000000: -1322254
Mertens at 94213000000000: -1326224
Mertens at 94214000000000: -1314861
Mertens at 94215000000000: -1281505
Mertens at 94216000000000: -1277654
Mertens at 94217000000000: -1335672
Mertens at 94218000000000: -1306066
Mertens at 94219000000000: -1269492
Mertens at 94220000000000: -1296052
Mertens at 94221000000000: -1351540
Mertens at 94222000000000: -1405423
Mertens at 94223000000000: -1447751
Mertens at 94224000000000: -1443000
Mertens at 94225000000000: -1500001
Mertens at 94226000000000: -1506227
Mertens at 94227000000000: -1503306
Mertens at 94228000000000: -1504709
Mertens at 94229000000000: -1508140
Mertens at 94230000000000: -1466582
Mertens at 94231000000000: -1469005
Mertens at 94232000000000: -1434972
Mertens at 94233000000000: -1486067
Mertens at 94234000000000: -1489380
Mertens at 94235000000000: -1523667
Mertens at 94236000000000: -1530665
Mertens at 94237000000000: -1516514
Mertens at 94238000000000: -1537161
Mertens at 94239000000000: -1540598
Mertens at 94240000000000: -1550692
Mertens at 94241000000000: -1599559
Mertens at 94242000000000: -1592531
Mertens at 94243000000000: -1579824
Mertens at 94244000000000: -1616928
Mertens at 94245000000000: -1600750
Mertens at 94246000000000: -1574292
Mertens at 94247000000000: -1599891
Mertens at 94248000000000: -1599918
Mertens at 94249000000000: -1631017
Mertens at 94250000000000: -1633735
Mertens at 94251000000000: -1616551
Mertens at 94252000000000: -1596071
Mertens at 94253000000000: -1609691
Mertens at 94254000000000: -1580113
Mertens at 94255000000000: -1562485
Mertens at 94256000000000: -1546687
Mertens at 94257000000000: -1533760
Mertens at 94258000000000: -1492380
Mertens at 94259000000000: -1557929
Mertens at 94260000000000: -1555606
Mertens at 94261000000000: -1552424
Mertens at 94262000000000: -1513446
Mertens at 94263000000000: -1534097
Mertens at 94264000000000: -1538635
Mertens at 94265000000000: -1528991
Mertens at 94266000000000: -1514261
Mertens at 94267000000000: -1518991
Mertens at 94268000000000: -1529601
Mertens at 94269000000000: -1554341
Mertens at 94270000000000: -1541663
Mertens at 94271000000000: -1518918
Mertens at 94272000000000: -1478980
Mertens at 94273000000000: -1480800
Mertens at 94274000000000: -1418752
Mertens at 94275000000000: -1424714
Mertens at 94276000000000: -1430742
Mertens at 94277000000000: -1429060
Mertens at 94278000000000: -1440663
Mertens at 94279000000000: -1481845
Mertens at 94280000000000: -1475846
Mertens at 94281000000000: -1490621
Mertens at 94282000000000: -1468856
Mertens at 94283000000000: -1436825
Mertens at 94284000000000: -1460203
Mertens at 94285000000000: -1436044
Mertens at 94286000000000: -1429625
Mertens at 94287000000000: -1437392
Mertens at 94288000000000: -1421852
Mertens at 94289000000000: -1388750
Mertens at 94290000000000: -1423815
Mertens at 94291000000000: -1408528
Mertens at 94292000000000: -1421720
Mertens at 94293000000000: -1420341
Mertens at 94294000000000: -1405329
Mertens at 94295000000000: -1396349
Mertens at 94296000000000: -1391183
Mertens at 94297000000000: -1375713
Mertens at 94298000000000: -1412827
Mertens at 94299000000000: -1414070
Mertens at 94300000000000: -1457754
Mertens at 94301000000000: -1472364
Mertens at 94302000000000: -1487223
Mertens at 94303000000000: -1509073
Mertens at 94304000000000: -1502756
Mertens at 94305000000000: -1490009
Mertens at 94306000000000: -1469489
Mertens at 94307000000000: -1450083
Mertens at 94308000000000: -1491710
Mertens at 94309000000000: -1458909
Mertens at 94310000000000: -1503437
Mertens at 94311000000000: -1497003
Mertens at 94312000000000: -1517150
Mertens at 94313000000000: -1511323
Mertens at 94314000000000: -1531721
Mertens at 94315000000000: -1543022
Mertens at 94316000000000: -1518312
Mertens at 94317000000000: -1520759
Mertens at 94318000000000: -1536319
Mertens at 94319000000000: -1558644
Mertens at 94320000000000: -1599030
Mertens at 94321000000000: -1584775
Mertens at 94322000000000: -1609014
Mertens at 94323000000000: -1613536
Mertens at 94324000000000: -1604456
Mertens at 94325000000000: -1648755
Mertens at 94326000000000: -1625708
Mertens at 94327000000000: -1586024
Mertens at 94328000000000: -1583256
Mertens at 94329000000000: -1585024
Mertens at 94330000000000: -1596425
Mertens at 94331000000000: -1582184
Mertens at 94332000000000: -1586501
Mertens at 94333000000000: -1564357
Mertens at 94334000000000: -1545868
Mertens at 94335000000000: -1552519
Mertens at 94336000000000: -1570877
Mertens at 94337000000000: -1553774
Mertens at 94338000000000: -1536303
Mertens at 94339000000000: -1529247
Mertens at 94340000000000: -1527849
Mertens at 94341000000000: -1498624
Mertens at 94342000000000: -1513299
Mertens at 94343000000000: -1513146
Mertens at 94344000000000: -1497025
Mertens at 94345000000000: -1490065
Mertens at 94346000000000: -1446261
Mertens at 94347000000000: -1446291
Mertens at 94348000000000: -1468580
Mertens at 94349000000000: -1439715
Mertens at 94350000000000: -1481149
Mertens at 94351000000000: -1492362
Mertens at 94352000000000: -1470364
Mertens at 94353000000000: -1509201
Mertens at 94354000000000: -1509328
Mertens at 94355000000000: -1499506
Mertens at 94356000000000: -1506164
Mertens at 94357000000000: -1493430
Mertens at 94358000000000: -1500753
Mertens at 94359000000000: -1535721
Mertens at 94360000000000: -1521010
Mertens at 94361000000000: -1501066
Mertens at 94362000000000: -1501637
Mertens at 94363000000000: -1501929
Mertens at 94364000000000: -1468158
Mertens at 94365000000000: -1467494
Mertens at 94366000000000: -1456953
Mertens at 94367000000000: -1456418
Mertens at 94368000000000: -1438189
Mertens at 94369000000000: -1441138
Mertens at 94370000000000: -1480880
Mertens at 94371000000000: -1504393
Mertens at 94372000000000: -1493119
Mertens at 94373000000000: -1497554
Mertens at 94374000000000: -1480295
Mertens at 94375000000000: -1484910
Mertens at 94376000000000: -1528882
Mertens at 94377000000000: -1511155
Mertens at 94378000000000: -1512000
Mertens at 94379000000000: -1507081
Mertens at 94380000000000: -1518331
Mertens at 94381000000000: -1513247
Mertens at 94382000000000: -1570395
Mertens at 94383000000000: -1559192
Mertens at 94384000000000: -1556711
Mertens at 94385000000000: -1551818
Mertens at 94386000000000: -1558776
Mertens at 94387000000000: -1556999
Mertens at 94388000000000: -1550481
Mertens at 94389000000000: -1562176
Mertens at 94390000000000: -1559444
Mertens at 94391000000000: -1559532
Mertens at 94392000000000: -1582495
Mertens at 94393000000000: -1526757
Mertens at 94394000000000: -1578655
Mertens at 94395000000000: -1529367
Mertens at 94396000000000: -1515600
Mertens at 94397000000000: -1548959
Mertens at 94398000000000: -1560735
Mertens at 94399000000000: -1589688
Mertens at 94400000000000: -1585135
Mertens at 94401000000000: -1578054
Mertens at 94402000000000: -1627745
Mertens at 94403000000000: -1626320
Mertens at 94404000000000: -1609043
Mertens at 94405000000000: -1608156
Mertens at 94406000000000: -1613961
Mertens at 94407000000000: -1649523
Mertens at 94408000000000: -1630393
Mertens at 94409000000000: -1623510
Mertens at 94410000000000: -1644650
Mertens at 94411000000000: -1624455
Mertens at 94412000000000: -1655589
Mertens at 94413000000000: -1634475
Mertens at 94414000000000: -1668176
Mertens at 94415000000000: -1704398
Mertens at 94416000000000: -1736141
Mertens at 94417000000000: -1741731
Mertens at 94418000000000: -1762678
Mertens at 94419000000000: -1752566
Mertens at 94420000000000: -1764879
Mertens at 94421000000000: -1711572
Mertens at 94422000000000: -1702565
Mertens at 94423000000000: -1692896
Mertens at 94424000000000: -1659870
Mertens at 94425000000000: -1626735
Mertens at 94426000000000: -1628169
Mertens at 94427000000000: -1614695
Mertens at 94428000000000: -1615037
Mertens at 94429000000000: -1618428
Mertens at 94430000000000: -1629271
Mertens at 94431000000000: -1650571
Mertens at 94432000000000: -1609305
Mertens at 94433000000000: -1601102
Mertens at 94434000000000: -1606393
Mertens at 94435000000000: -1615073
Mertens at 94436000000000: -1622147
Mertens at 94437000000000: -1629373
Mertens at 94438000000000: -1637926
Mertens at 94439000000000: -1694154
Mertens at 94440000000000: -1688172
Mertens at 94441000000000: -1723761
Mertens at 94442000000000: -1726293
Mertens at 94443000000000: -1737622
Mertens at 94444000000000: -1761207
Mertens at 94445000000000: -1769615
Mertens at 94446000000000: -1796349
Mertens at 94447000000000: -1779467
Mertens at 94448000000000: -1774621
Mertens at 94449000000000: -1795984
Mertens at 94450000000000: -1767090
Mertens at 94451000000000: -1764373
Mertens at 94452000000000: -1723229
Mertens at 94453000000000: -1738699
Mertens at 94454000000000: -1717083
Mertens at 94455000000000: -1743302
Mertens at 94456000000000: -1723752
Mertens at 94457000000000: -1725626
Mertens at 94458000000000: -1747574
Mertens at 94459000000000: -1746191
Mertens at 94460000000000: -1738362
Mertens at 94461000000000: -1760863
Mertens at 94462000000000: -1774021
Mertens at 94463000000000: -1789522
Mertens at 94464000000000: -1754559
Mertens at 94465000000000: -1782184
Mertens at 94466000000000: -1733632
Mertens at 94467000000000: -1716330
Mertens at 94468000000000: -1681069
Mertens at 94469000000000: -1624667
Mertens at 94470000000000: -1635414
Mertens at 94471000000000: -1661897
Mertens at 94472000000000: -1638318
Mertens at 94473000000000: -1648424
Mertens at 94474000000000: -1630497
Mertens at 94475000000000: -1631145
Mertens at 94476000000000: -1609344
Mertens at 94477000000000: -1594645
Mertens at 94478000000000: -1569457
Mertens at 94479000000000: -1597750
Mertens at 94480000000000: -1618993
Mertens at 94481000000000: -1596762
Mertens at 94482000000000: -1546817
Mertens at 94483000000000: -1600444
Mertens at 94484000000000: -1614889
Mertens at 94485000000000: -1600975
Mertens at 94486000000000: -1615057
Mertens at 94487000000000: -1609360
Mertens at 94488000000000: -1613306
Mertens at 94489000000000: -1618640
Mertens at 94490000000000: -1644132
Mertens at 94491000000000: -1685381
Mertens at 94492000000000: -1705380
Mertens at 94493000000000: -1696612
Mertens at 94494000000000: -1656637
Mertens at 94495000000000: -1687661
Mertens at 94496000000000: -1708405
Mertens at 94497000000000: -1744501
Mertens at 94498000000000: -1776829
Mertens at 94499000000000: -1773168
Mertens at 94500000000000: -1744010
Mertens at 94501000000000: -1767024
Mertens at 94502000000000: -1779458
Mertens at 94503000000000: -1795954
Mertens at 94504000000000: -1770941
Mertens at 94505000000000: -1797169
Mertens at 94506000000000: -1808559
Mertens at 94507000000000: -1825504
Mertens at 94508000000000: -1781818
Mertens at 94509000000000: -1807801
Mertens at 94510000000000: -1755402
Mertens at 94511000000000: -1776711
Mertens at 94512000000000: -1780179
Mertens at 94513000000000: -1786599
Mertens at 94514000000000: -1828764
Mertens at 94515000000000: -1846739
Mertens at 94516000000000: -1826275
Mertens at 94517000000000: -1837788
Mertens at 94518000000000: -1831053
Mertens at 94519000000000: -1887901
Mertens at 94520000000000: -1869611
Mertens at 94521000000000: -1864283
Mertens at 94522000000000: -1876955
Mertens at 94523000000000: -1841275
Mertens at 94524000000000: -1809219
Mertens at 94525000000000: -1790363
Mertens at 94526000000000: -1811165
Mertens at 94527000000000: -1795650
Mertens at 94528000000000: -1787554
Mertens at 94529000000000: -1770004
Mertens at 94530000000000: -1763531
Mertens at 94531000000000: -1786996
Mertens at 94532000000000: -1816680
Mertens at 94533000000000: -1819688
Mertens at 94534000000000: -1825177
Mertens at 94535000000000: -1816632
Mertens at 94536000000000: -1818985
Mertens at 94537000000000: -1804964
Mertens at 94538000000000: -1859831
Mertens at 94539000000000: -1859121
Mertens at 94540000000000: -1837624
Mertens at 94541000000000: -1825379
Mertens at 94542000000000: -1820052
Mertens at 94543000000000: -1803868
Mertens at 94544000000000: -1775258
Mertens at 94545000000000: -1806419
Mertens at 94546000000000: -1844541
Mertens at 94547000000000: -1785371
Mertens at 94548000000000: -1773264
Mertens at 94549000000000: -1731946
Mertens at 94550000000000: -1706354
Mertens at 94551000000000: -1668108
Mertens at 94552000000000: -1633661
Mertens at 94553000000000: -1621438
Mertens at 94554000000000: -1624010
Mertens at 94555000000000: -1640228
Mertens at 94556000000000: -1645231
Mertens at 94557000000000: -1669181
Mertens at 94558000000000: -1674842
Mertens at 94559000000000: -1657268
Mertens at 94560000000000: -1673371
Mertens at 94561000000000: -1673303
Mertens at 94562000000000: -1698375
Mertens at 94563000000000: -1705353
Mertens at 94564000000000: -1738587
Mertens at 94565000000000: -1702631
Mertens at 94566000000000: -1751961
Mertens at 94567000000000: -1753643
Mertens at 94568000000000: -1751836
Mertens at 94569000000000: -1751238
Mertens at 94570000000000: -1748275
Mertens at 94571000000000: -1727351
Mertens at 94572000000000: -1664853
Mertens at 94573000000000: -1653439
Mertens at 94574000000000: -1656283
Mertens at 94575000000000: -1637113
Mertens at 94576000000000: -1651965
Mertens at 94577000000000: -1613665
Mertens at 94578000000000: -1615027
Mertens at 94579000000000: -1644230
Mertens at 94580000000000: -1610123
Mertens at 94581000000000: -1590495
Mertens at 94582000000000: -1563103
Mertens at 94583000000000: -1548819
Mertens at 94584000000000: -1524315
Mertens at 94585000000000: -1509572
Mertens at 94586000000000: -1516849
Mertens at 94587000000000: -1515586
Mertens at 94588000000000: -1517336
Mertens at 94589000000000: -1541551
Mertens at 94590000000000: -1521168
Mertens at 94591000000000: -1506810
Mertens at 94592000000000: -1486608
Mertens at 94593000000000: -1486858
Mertens at 94594000000000: -1480692
Mertens at 94595000000000: -1448054
